Date;Series1;Series2;Series3
08/12/11;79.81923756;180.7223051;109.2929741
07/12/11;73.40735245;177.9902818;103.6316522
06/12/11;66.38982868;191.6435573;101.4653132
05/12/11;81.49355418;182.6937069;105.9695314
02/12/11;65.1083568;188.0312406;99.28023611
01/12/11;77.79774767;183.4745912;96.03855668
30/11/11;67.263252;172.0190879;102.3771544
29/11/11;60.35937921;177.9994733;91.73833532
28/11/11;72.40044182;166.7623015;95.27681934
25/11/11;60.15751172;172.7899742;96.14791952
23/11/11;58.50972163;173.3673559;91.61819685
22/11/11;61.2075785;181.2804282;97.3718033
21/11/11;61.76162602;174.7722469;90.73174343
18/11/11;66.20290943;170.5567712;96.23363448
17/11/11;71.72917502;183.5830915;94.61345201
16/11/11;80.35961616;174.1195128;101.1776743
15/11/11;65.52082173;176.2270414;108.4861934
14/11/11;77.93295487;183.9365394;108.2962591
11/11/11;74.46924538;171.6038511;109.983905
10/11/11;70.84745622;180.8279293;98.23251648
09/11/11;62.42693372;171.4567561;101.0210006
08/11/11;67.47436343;173.9530029;111.1165917
07/11/11;69.73720618;175.4405491;114.1823444
04/11/11;75.59896303;179.4682531;107.3425043
03/11/11;68.95692897;174.1383241;114.0121548
02/11/11;67.66004248;181.8600293;106.8074903
01/11/11;67.18402635;171.429849;112.0840099
31/10/11;65.7874851;178.45843;111.3787459
28/10/11;71.77077901;183.6244035;123.7547065
27/10/11;81.40318677;176.6119263;117.8582576
26/10/11;79.64713891;170.3077592;109.4103206
25/10/11;63.86487403;180.0022857;107.9571798
24/10/11;66.24742126;166.7571179;106.2861443
21/10/11;67.77408291;178.0834232;110.1588864
20/10/11;70.43174971;167.2971431;99.57107222
19/10/11;76.95894435;166.3717173;104.9506583
18/10/11;79.87850398;177.8232199;108.7283248
17/10/11;75.36529793;183.8708406;100.2943375
14/10/11;78.8286279;188.200729;103.1538352
13/10/11;74.78210991;172.0544952;96.67854434
12/10/11;78.26977032;170.3022464;100.7526681
11/10/11;63.12049693;168.6368751;104.8728776
10/10/11;63.5912604;184.1891159;104.5722901
07/10/11;78.99186675;179.9217464;92.79427294
06/10/11;65.35567193;175.2952213;106.216694
05/10/11;76.93531476;172.6915897;97.53079879
04/10/11;59.49664705;174.6064001;98.20554479
03/10/11;58.91778059;164.5221506;96.45589744
30/09/11;60.93409364;172.6444327;96.5092542
29/09/11;59.63072915;165.7974119;103.4967225
28/09/11;60.55998782;166.4011489;95.14211028
27/09/11;71.42778769;162.8265535;104.6831578
26/09/11;63.68814466;172.809028;108.0820948
23/09/11;73.41378209;168.9812585;95.4218837
22/09/11;78.06580533;158.8336177;97.06603508
21/09/11;70.32731091;166.173565;97.22243157
20/09/11;79.18802217;163.9843013;107.6128164
19/09/11;73.61044904;160.3875863;109.1607894
16/09/11;71.40653584;164.3190385;112.5005929
15/09/11;71.54414105;157.2955775;110.7364344
14/09/11;77.56141303;161.0395652;107.4874154
13/09/11;69.00942667;150.8917684;108.4808862
12/09/11;66.09289902;158.8520864;103.7418629
09/09/11;69.13743291;161.9414094;103.1921246
08/09/11;79.51498399;157.7459274;113.8602084
07/09/11;69.44815669;166.1215257;114.3819345
06/09/11;69.15319466;159.4740515;113.1404839
02/09/11;71.10943289;161.1250793;112.987221
01/09/11;72.95354736;170.6733647;114.0666107
31/08/11;70.1031916;165.8038253;119.6604647
30/08/11;68.50307;173.099344;118.7966672
29/08/11;66.24815864;164.7209723;119.3399474
26/08/11;78.66288257;157.3352514;109.2787436
25/08/11;68.83192084;155.8802333;108.5009188
24/08/11;61.32768977;152.5473023;113.1592987
23/08/11;74.5573585;159.0076002;113.6049273
22/08/11;63.91756093;150.9321074;111.8546105
19/08/11;56.96132746;151.2405285;118.0640628
18/08/11;66.46108129;162.053021;119.5759364
17/08/11;67.64235006;168.2662977;119.2850562
16/08/11;65.30722875;163.3311212;115.5145648
15/08/11;64.28494229;159.9118669;118.8545674
12/08/11;75.24717552;161.2258223;114.0668511
11/08/11;66.59007348;158.7557256;125.5827993
10/08/11;57.10710988;159.0585848;115.6503202
09/08/11;69.82771068;169.1559563;125.3231054
08/08/11;65.64902602;166.6891141;125.0841765
05/08/11;58.73278785;157.3047333;127.2601584
04/08/11;57.2046458;169.7279114;126.1900519
03/08/11;70.87741312;170.5706259;130.9062526
02/08/11;60.81877091;173.7288425;128.8560457
01/08/11;58.59505249;165.697193;139.7991464
29/07/11;64.83629052;174.8107165;133.4460063
28/07/11;74.95071409;173.0192854;133.5145973
27/07/11;73.97867874;171.55964;130.8691223
26/07/11;62.45897897;175.4485548;137.661931
25/07/11;77.17882389;168.9264288;134.3656389
22/07/11;68.57027754;181.0899771;136.65984
21/07/11;62.42562598;176.5882034;137.6565923
20/07/11;75.12868255;179.274729;137.1475005
19/07/11;72.35749692;177.6261781;127.7950993
18/07/11;60.30623606;160.7246037;129.4080445
15/07/11;67.53622545;159.5871967;130.1678346
14/07/11;73.13850627;163.3317321;131.108985
13/07/11;70.74782967;163.702704;127.5812075
12/07/11;64.41628431;173.1616797;135.3141358
11/07/11;61.62801959;168.7981742;128.8760866
08/07/11;72.20633563;172.7147812;136.0566691
07/07/11;63.69314495;160.3790428;138.6018951
06/07/11;76.40317946;165.53549;139.1351046
05/07/11;68.6320936;174.9678266;136.5534283
01/07/11;67.54092023;167.3131076;132.352461
30/06/11;74.33409039;160.3412921;131.379893
29/06/11;72.43006034;167.8346354;133.4015557
28/06/11;62.04767439;168.7666908;135.882438
27/06/11;64.55718928;152.9677515;134.2589912
24/06/11;62.81443732;153.8461916;133.4321291
23/06/11;69.81549532;164.1794814;139.2215974
22/06/11;61.12615208;154.3377089;140.6173127
21/06/11;74.16247169;166.3668783;136.6463427
20/06/11;66.28974448;154.6000829;135.6323774
17/06/11;63.99745408;155.6224029;138.7651063
16/06/11;61.85715372;161.2968969;136.3242946
15/06/11;78.15559989;148.763984;136.7844428
14/06/11;71.89853154;151.5566599;140.2254381
13/06/11;72.62120335;164.1254158;134.4485185
10/06/11;77.20379755;156.2496492;139.1095139
09/06/11;78.41190126;156.0424477;134.1604639
08/06/11;70.53760907;160.5412022;134.7923072
07/06/11;79.11381138;151.6603393;139.8445516
06/06/11;69.6988766;160.7444229;132.4318467
03/06/11;78.08017344;166.0730697;133.4486941
02/06/11;66.17621138;154.2896176;138.4939808
01/06/11;70.41345685;157.8632678;137.3569702
31/05/11;71.16256057;157.3993581;137.4205813
27/05/11;80.62892249;159.2971799;138.0620141
26/05/11;81.76905207;163.2870717;133.5873876
25/05/11;72.46507516;156.6784914;138.0646866
24/05/11;68.22954145;167.6601191;134.7544381
23/05/11;62.12391163;160.4146283;137.7949283
20/05/11;76.23883766;157.160095;139.5642383
19/05/11;71.71561876;169.6945651;145.0228439
18/05/11;66.9070822;163.9069101;144.242625
17/05/11;72.17269155;159.6947637;146.4063857
16/05/11;71.93451544;167.2943419;137.1743983
13/05/11;67.96510141;164.4606331;145.2396051
12/05/11;78.18680236;170.8231226;139.6742516
11/05/11;62.98202982;163.8237988;145.4045654
10/05/11;65.39874882;161.5521671;148.0206793
09/05/11;77.19904137;166.446873;154.3323583
06/05/11;63.83639546;158.9670026;148.9432885
05/05/11;81.59609927;160.4009849;147.5623726
04/05/11;76.24730975;167.4675356;152.7642131
03/05/11;71.24589404;161.7339493;153.9021687
02/05/11;75.12350018;163.1449833;156.1103971
29/04/11;66.6285084;161.0275781;147.9483245
28/04/11;68.32807573;160.6621468;146.5241903
27/04/11;76.61757061;164.9963116;149.8574805
26/04/11;63.12517547;160.0499288;156.2335057
25/04/11;70.2108044;151.77037;149.7961834
21/04/11;77.36775226;161.8856687;150.4701447
20/04/11;58.49601573;150.2154022;152.5833483
19/04/11;59.45752311;155.9829963;151.0048703
18/04/11;76.33603813;166.006055;148.2246949
15/04/11;64.32151474;151.5917303;150.5795002
14/04/11;63.84684126;156.7257959;158.6961898
13/04/11;67.20557073;151.1762052;157.7064678
12/04/11;63.03393744;163.3028739;157.8984295
11/04/11;66.04807269;161.7552145;165.6825796
08/04/11;65.8467552;162.4379067;165.1350062
07/04/11;73.31637376;160.613587;156.513018
06/04/11;70.79471447;151.6669227;157.9725968
05/04/11;72.64089822;151.3696444;163.0594959
04/04/11;59.73799375;161.5675313;160.9210336
01/04/11;70.69376866;149.9451339;163.1223991
31/03/11;57.01730177;156.882931;156.3047582
30/03/11;77.48366254;154.0729;154.2074172
29/03/11;73.47133579;160.6291492;162.1021693
28/03/11;62.6353021;151.9294995;150.4100369
25/03/11;60.22420698;153.9646931;159.0681188
24/03/11;75.63133744;149.0700648;158.2416662
23/03/11;62.1505198;154.5000602;161.736276
22/03/11;71.69350292;151.475343;156.0569633
21/03/11;57.62616379;157.2693051;160.2136554
18/03/11;69.50194457;154.1741067;160.5747638
17/03/11;62.6153829;148.2448842;158.8217692
16/03/11;62.33039893;151.9101343;155.4837652
15/03/11;69.46271371;144.5573306;154.1858281
14/03/11;64.95642365;154.9708538;162.5459781
11/03/11;68.87168852;158.3406174;154.770978
10/03/11;65.13179559;150.2437915;163.0211922
09/03/11;63.57921993;150.7307819;157.0710486
08/03/11;58.7316837;153.9940494;155.1039001
07/03/11;57.02725572;150.8978383;153.334683
04/03/11;73.22248352;160.0988596;163.0625412
03/03/11;71.85761972;152.554765;161.6189847
02/03/11;60.20948509;151.58572;160.6183209
01/03/11;57.64970744;154.7700652;159.5570549
28/02/11;71.09733682;154.5322766;166.3983689
25/02/11;58.5235108;158.4084269;160.847892
24/02/11;61.39837999;149.868383;160.363715
23/02/11;59.72500847;152.6608342;160.6589916
22/02/11;59.40099359;161.5583828;162.3896004
18/02/11;68.58648886;152.4491435;165.3112043
17/02/11;64.92349107;149.9226006;165.9409325
16/02/11;63.25282469;153.137052;171.9607497
15/02/11;61.60651892;147.776896;164.0255914
14/02/11;66.10402853;151.4415396;170.2416715
11/02/11;78.51114889;158.29153;165.0834471
10/02/11;60.70246046;160.6881574;160.6014611
09/02/11;67.73424762;163.7894057;160.8840523
08/02/11;69.71015788;153.907809;169.0227289
07/02/11;76.83303836;162.8807298;169.859499
04/02/11;77.38981658;149.7515431;158.5250241
03/02/11;73.14249777;154.6812361;166.5654218
02/02/11;69.22467849;162.6777807;163.0173248
01/02/11;67.61988045;150.9353719;163.835666
31/01/11;59.42220335;157.1505929;165.9568549
28/01/11;65.93946563;149.2959883;157.3044428
27/01/11;73.98981967;159.3792859;165.1996017
26/01/11;74.27076801;147.9840866;155.8954977
25/01/11;68.75366625;159.6996042;161.6867702
24/01/11;70.88590382;151.0031557;165.5600356
21/01/11;72.26849499;153.0000432;162.255058
20/01/11;68.24187555;149.9733499;163.3672657
19/01/11;75.71537618;142.0090609;159.6570084
18/01/11;63.02658003;145.1758322;167.9846436
14/01/11;61.1014844;146.5003405;173.5374493
13/01/11;70.5593036;145.6922284;170.7125219
12/01/11;70.4456033;136.2473467;167.0261519
11/01/11;63.38901956;144.7667455;171.3448127
10/01/11;60.53470908;145.8378743;166.7523759
07/01/11;65.54639402;137.0697582;172.9716088
06/01/11;73.52169072;140.8784127;170.7363253
05/01/11;65.14964415;142.7550611;168.9930354
04/01/11;65.97356566;138.5354039;170.0160227
03/01/11;77.36668336;149.0978724;174.4951469
31/12/10;79.44793634;142.180748;171.1630456
30/12/10;65.80627528;139.362227;167.4095861
29/12/10;67.43978227;140.2694669;160.9503529
28/12/10;61.05292496;139.9100063;164.6299675
27/12/10;73.41349704;143.1108288;168.0298311
23/12/10;74.31922053;143.1517008;170.5553277
22/12/10;64.41916137;141.3370976;173.0022373
21/12/10;59.65739215;136.9062932;162.7331326
20/12/10;71.22636305;136.2535317;169.811532
17/12/10;69.56000524;145.2465351;158.9944871
16/12/10;66.24222596;143.3468182;160.2191768
15/12/10;62.66697943;145.8418594;167.4894949
14/12/10;77.38600595;135.6616542;169.2420925
13/12/10;66.34364504;146.674967;172.0713609
10/12/10;70.04942862;144.5831029;171.7311018
09/12/10;64.33129814;142.9156735;159.681424
08/12/10;60.91646436;138.3137806;163.4653508
07/12/10;69.98983198;136.6186334;159.9723574
06/12/10;57.44316256;146.711497;160.0963796
03/12/10;71.28752086;138.8554649;157.8780955
02/12/10;64.4461246;143.8096308;163.1540328
01/12/10;60.98259041;142.8143879;154.4080689
30/11/10;72.35889526;131.5226244;160.4719546
29/11/10;62.45898775;135.9746366;154.495353
26/11/10;57.76601688;142.1615848;159.6798484
24/11/10;58.07163183;137.8783945;159.7798074
23/11/10;63.23489505;134.161618;160.8284856
22/11/10;78.43105176;138.1167141;154.2046586
19/11/10;64.76045155;147.0095537;160.6529048
18/11/10;69.78595925;146.7153034;161.3963602
17/11/10;61.23172022;130.4224727;159.0830723
16/11/10;66.56710384;143.2055225;167.6238588
15/11/10;65.19291983;132.9358052;159.7824779
12/11/10;77.45162843;140.7645867;161.8784775
11/11/10;75.27775564;141.3075234;163.5368487
10/11/10;70.9985938;136.2281504;165.5383935
09/11/10;77.9945693;146.7298139;161.4585235
08/11/10;67.03539997;140.7921167;166.2110546
05/11/10;64.84365713;145.1886287;170.4449731
04/11/10;64.97428755;145.2666761;168.0152831
03/11/10;71.77909037;131.4818409;164.4814198
02/11/10;60.71377474;141.3937573;156.8610165
01/11/10;68.01792021;145.237184;162.7537535
29/10/10;65.76390194;145.3860747;157.9513812
28/10/10;62.28317813;142.1791614;161.9489546
27/10/10;65.73317332;137.9244608;161.3923143
26/10/10;68.97101082;128.948714;155.7824037
25/10/10;65.96637114;128.7086024;153.0253973
22/10/10;76.65849465;132.3749672;157.1661851
21/10/10;61.93578893;131.3743859;160.1899782
20/10/10;60.79321996;132.6873793;155.0619665
19/10/10;66.94872248;125.3260375;153.6209662
18/10/10;68.41052504;138.468666;150.5948935
15/10/10;72.93071207;133.8391924;153.4537596
14/10/10;77.61861486;143.3011632;150.7617899
13/10/10;72.15141572;140.0923905;157.3725661
12/10/10;73.08714953;127.8204234;151.4167487
11/10/10;66.36736471;128.1047827;146.544513
08/10/10;70.02686318;134.1412559;149.4001161
07/10/10;67.67325554;135.3900326;147.7288822
06/10/10;58.25958767;130.8716336;151.3800373
05/10/10;65.97616012;134.4053075;154.1486099
04/10/10;71.62488669;126.9258776;147.4437076
01/10/10;69.31331712;127.482363;147.437919
30/09/10;63.58953232;128.5148987;143.2279529
29/09/10;65.52748569;133.0149817;142.9569358
28/09/10;56.87997663;136.0417052;148.8986451
27/09/10;56.57999388;125.884763;147.9153782
24/09/10;75.54900206;125.8124739;152.2329049
23/09/10;73.0267464;134.3246171;142.896535
22/09/10;58.5763134;130.0159107;142.8376734
21/09/10;57.48784692;121.5198081;154.7039911
20/09/10;57.46638193;129.7678506;152.9280427
17/09/10;65.79420535;119.4661888;150.0940929
16/09/10;62.62612934;132.790138;156.3851316
15/09/10;59.90170484;129.5555136;154.4893911
14/09/10;65.9864623;120.8341173;151.9925413
13/09/10;58.5199207;131.7400565;148.9568384
10/09/10;70.16807841;118.781583;151.2077289
09/09/10;73.01490931;120.423811;146.6478694
08/09/10;71.08439257;115.355536;152.1617458
07/09/10;64.32879713;121.0717731;146.3271922
03/09/10;62.68576257;120.9876949;151.5241204
02/09/10;68.36764984;125.3091777;140.4846696
01/09/10;68.93413903;126.7150041;144.8649968
31/08/10;73.13430073;120.3091161;137.3670822
30/08/10;66.52733982;120.653336;137.9217612
27/08/10;54.77843619;128.2465809;137.1262802
26/08/10;54.93176045;122.7506233;139.0000195
25/08/10;65.83832935;120.8955002;149.1202889
24/08/10;64.58414898;119.0304724;141.8406183
23/08/10;62.25431469;130.7431264;143.9523073
20/08/10;63.34574611;131.4444501;147.9669455
19/08/10;63.00981644;123.0762036;147.8641219
18/08/10;65.57648454;119.7546531;146.5814047
17/08/10;68.82632349;117.1965241;150.4451965
16/08/10;71.15895761;129.1719028;145.5670343
13/08/10;63.02730915;119.3584422;143.2681603
12/08/10;74.16271417;126.557926;146.4677054
11/08/10;62.3469773;129.4635016;145.3396157
10/08/10;58.92216373;127.3924349;152.0841178
09/08/10;66.00740014;126.3253822;151.3664871
06/08/10;57.59725705;125.040347;148.3660947
05/08/10;58.97874192;124.2078408;157.1008618
04/08/10;68.23712061;125.4794605;155.6314911
03/08/10;68.87595841;131.4026753;154.296238
02/08/10;67.11476218;129.678324;149.9120038
30/07/10;62.64812949;119.6788833;151.9991145
29/07/10;64.88166713;120.4860329;154.0403753
28/07/10;64.33388326;126.6416538;143.7940541
27/07/10;59.71067371;127.0859803;150.7053725
26/07/10;64.53786222;117.8792526;148.8699036
23/07/10;68.15306619;125.9543271;147.8579603
22/07/10;73.52940139;129.5034717;147.8205116
21/07/10;64.59065381;118.57888;147.4384343
20/07/10;60.72850056;129.4297212;151.7189394
19/07/10;66.63619183;117.4368526;140.0903563
16/07/10;56.34651179;130.2841291;145.7761909
15/07/10;57.77507212;129.3433654;144.4419566
14/07/10;65.32562627;131.952092;137.3352819
13/07/10;64.70771929;121.1247324;141.0532699
12/07/10;66.8693102;125.8097997;141.9955063
09/07/10;67.86947888;131.377721;138.5212022
08/07/10;71.37006977;130.2409693;136.6683393
07/07/10;55.73258266;122.9177975;139.8067915
06/07/10;74.54768611;116.9491388;135.9272165
02/07/10;57.12213873;110.332092;130.5674246
01/07/10;65.86739532;126.8359451;129.8131141
30/06/10;70.85451027;113.6837044;133.9863716
29/06/10;58.82316034;114.192743;131.2316977
28/06/10;64.6189895;129.0930515;140.9778356
25/06/10;67.30174327;122.4001941;138.3119574
24/06/10;62.9855681;127.6489065;129.8064417
23/06/10;69.67945477;121.2740475;137.2519084
22/06/10;63.84659493;128.2835422;131.3386532
21/06/10;73.46433936;126.2340736;140.9992084
18/06/10;59.82220687;122.5620888;138.5455288
17/06/10;69.28582588;131.1594676;142.0237273
16/06/10;58.85363265;122.9713482;138.3431037
15/06/10;64.13387836;118.7143659;140.6264788
14/06/10;56.48957521;127.4686059;131.5499305
11/06/10;55.03387277;131.2287962;132.2978019
10/06/10;68.46423996;127.9426198;134.9074636
09/06/10;56.86364411;124.2297674;141.3403372
08/06/10;68.63005054;127.4628872;140.1415967
07/06/10;58.80155022;126.3714738;143.6490641
04/06/10;68.90839255;126.4442054;141.5608099
03/06/10;56.30825488;127.0608177;138.9588107
02/06/10;74.3701364;128.8776841;148.6821029
01/06/10;58.15509814;122.2868946;138.1813454
28/05/10;73.45321941;121.5925597;138.2330108
27/05/10;68.01321917;120.3009031;146.6088894
26/05/10;74.54971524;120.3297988;139.4000882
25/05/10;55.49322069;122.082429;138.0302231
24/05/10;64.41409427;113.0244505;139.5842585
21/05/10;60.82390798;114.2740123;143.6843461
20/05/10;67.10682534;125.8259826;132.7771073
19/05/10;65.93431795;116.5010148;139.3357819
18/05/10;62.07490701;120.7032725;137.7423249
17/05/10;59.82405822;123.5692994;146.0458075
14/05/10;67.56242302;126.3563121;142.4214124
13/05/10;68.95538691;129.2193463;143.5907677
12/05/10;56.8526495;130.8521433;149.6344649
11/05/10;65.27101664;126.1786556;139.7159405
10/05/10;76.54921687;126.983456;138.3909979
07/05/10;75.35230331;114.682577;144.2034952
06/05/10;59.10451069;127.9540513;144.2128387
05/05/10;76.92520077;127.6001895;148.3701678
04/05/10;63.86987601;118.0975599;150.2723394
03/05/10;65.15916805;131.8337342;153.5260913
30/04/10;66.30725823;124.7043402;138.9571147
29/04/10;59.90275841;128.8566958;152.6203429
28/04/10;59.96130075;123.1392038;160.4944347
27/04/10;68.7793982;120.364477;155.85855
26/04/10;70.36384847;128.1278885;147.0816679
23/04/10;75.9064199;125.4988313;159.5968347
22/04/10;59.05686982;130.1244588;154.5092507
21/04/10;60.86025702;119.1865106;155.494751
20/04/10;65.73292467;117.8094244;162.1240756
19/04/10;71.89000509;127.2236626;159.4550094
16/04/10;65.74142284;126.9642696;160.3110477
15/04/10;66.60622945;123.7453947;175.2146482
14/04/10;63.00007263;132.8407765;179.0915801
13/04/10;65.61171761;130.3595749;175.8418315
12/04/10;75.37874992;128.0799844;177.4607834
09/04/10;62.37596695;119.8679497;173.501682
08/04/10;75.90236645;119.8411627;177.529858
07/04/10;69.42580514;117.4481431;168.9318585
06/04/10;57.40080048;119.6420176;171.6845416
05/04/10;67.94098713;120.3178052;170.0564686
01/04/10;77.12189536;125.0439351;162.6757097
31/03/10;65.55412604;129.8863479;167.2007966
30/03/10;71.25127781;128.9163595;164.7013267
29/03/10;57.7722304;115.620309;168.2606043
26/03/10;74.61220782;129.5501338;174.1361797
25/03/10;67.46458053;124.2947648;173.2615796
24/03/10;75.92249669;120.4317989;168.9505224
23/03/10;66.03503776;118.0230334;167.1842492
22/03/10;63.86407031;126.69758;172.0938993
19/03/10;74.36252105;117.0412775;178.8009553
18/03/10;57.927275;128.7691998;177.7128192
17/03/10;68.87614694;124.4055744;171.926869
16/03/10;77.40463442;127.1692929;174.4190149
15/03/10;76.5985425;123.9766687;174.8424704
12/03/10;59.72624882;130.4450067;176.8044509
11/03/10;57.45270745;125.9747096;169.8125709
10/03/10;56.83931955;121.1629502;163.9058912
09/03/10;70.43030085;114.8367202;167.9015323
08/03/10;60.89959428;125.8674401;169.8370145
05/03/10;58.72948517;118.1257258;158.8945732
04/03/10;59.86781193;118.8564487;158.955155
03/03/10;63.89247659;120.6105804;154.7957904
02/03/10;75.60713432;121.4344955;160.937117
01/03/10;67.98389653;122.6827449;152.8707542
26/02/10;76.26230661;123.5233372;153.2449253
25/02/10;65.94308787;118.9677891;158.5760217
24/02/10;69.34567826;120.1479767;160.7649918
23/02/10;72.68366652;127.0346023;155.033174
22/02/10;70.77973035;125.4002999;151.1505097
19/02/10;56.61493754;116.0102537;152.285138
18/02/10;59.93073292;126.6884791;148.8487607
17/02/10;74.03909279;121.1685598;156.8323614
16/02/10;76.11891238;123.7272182;150.7068792
12/02/10;74.49771297;119.1681679;154.7526507
11/02/10;75.10328623;115.5290625;148.8841721
10/02/10;55.53619002;119.9047253;153.3204089
09/02/10;72.39684632;125.699465;153.2947336
08/02/10;72.2172522;121.5315454;144.0972052
05/02/10;61.07693934;117.0972725;153.8190951
04/02/10;71.53964587;118.382908;151.1012967
03/02/10;70.92323503;127.1095815;159.3287259
02/02/10;75.27351742;122.1699028;150.1534785
01/02/10;67.99060012;123.2459092;150.0376894
29/01/10;63.44337895;123.3648684;152.3390902
28/01/10;59.50034161;119.0287034;151.018411
27/01/10;73.42930966;124.5157639;148.4728849
26/01/10;58.79113933;124.1636794;149.7213562
25/01/10;71.80675958;119.7430546;150.536008
22/01/10;65.6901992;112.8117615;152.3671159
21/01/10;72.43184649;117.649323;158.8894969
20/01/10;55.43956934;129.4497907;161.1065003
19/01/10;65.74870889;122.043232;165.8390235
15/01/10;65.513712;122.7695612;160.7633886
14/01/10;59.02306476;125.2364101;169.8991855
13/01/10;68.43298586;117.6360481;168.4099787
12/01/10;71.66114748;117.9813527;169.9981968
11/01/10;65.90353557;124.5040107;170.0170699
08/01/10;73.18594058;131.7973299;172.6439076
07/01/10;66.79982356;119.4522059;173.7040052
06/01/10;63.39693476;120.1245595;165.6348482
05/01/10;69.93786167;131.0827042;169.2802204
04/01/10;59.01293625;121.5884104;166.0101188
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
